train_loss,train_accuracy,val_loss,val_accuracy
0.277665507816678,0.825780987739563,0.5299521344486715,0.8258018493652344
0.2922085948702923,0.826181948184967,0.4752671340389586,0.8262073397636414
0.2888891251462043,0.826590895652771,0.5745557446895939,0.8266047835350037
0.2899990634110679,0.8269748687744141,0.4779819435178779,0.8270022869110107
0.2755226498846283,0.8274014592170715,0.483574966945481,0.8274261951446533
0.2822421251453732,0.82780522108078,0.4603595025269542,0.8278298377990723
0.28258255207494126,0.8282085657119751,0.4674630404404569,0.8282317519187927
0.27500073186891455,0.8286192417144775,0.5496687068740224,0.8286357522010803
0.2840007297401512,0.8290035724639893,0.5226687259358785,0.8290234804153442
0.27727286943728596,0.8293929100036621,0.5100068784341579,0.8294161558151245
0.27145808047060244,0.8297880291938782,0.5215161898536835,0.8298067450523376
0.2742560702139762,0.8301682472229004,0.5314444855903275,0.830180823802948
0.2649279940226387,0.8305639624595642,0.6118171330904816,0.830569326877594
0.27558254542049104,0.8309375643730164,0.4596512403748021,0.8309583067893982
0.2772520908143174,0.8313066959381104,0.5222819324855398,0.8313234448432922
0.2647546617240927,0.8316977620124817,0.45899852754820775,0.8317224383354187
0.2662542942491849,0.8320859670639038,0.43587417800615474,0.8321122527122498
0.2737857092454969,0.8324652314186096,0.5084297298368566,0.8324851989746094
0.2833946665377436,0.8328174352645874,0.5286066588241516,0.8328284621238708
0.2675416211482628,0.8331692218780518,0.49945455695298024,0.8331859707832336
0.27346197901902725,0.8335214853286743,0.4478708565598581,0.8335434794425964
